Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism Part],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Fluorescent Labels],Comment [Fluorescent Label Reference DOIs],Image File,Comment [Image File Path],Comment [Image File Type],Channels
membranes_atoh1a_seg,7B241168C9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,7B241168C9_8bit_lynEGFP_seg.tif,./7B241168C9/7B241168C9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,7FBF9F8ABD_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,7FBF9F8ABD_8bit_lynEGFP_seg.tif,./7FBF9F8ABD/7FBF9F8ABD_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,88B2F980DC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,88B2F980DC_8bit_lynEGFP_seg.tif,./88B2F980DC/88B2F980DC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,8B697371A1_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,8B697371A1_8bit_lynEGFP_seg.tif,./8B697371A1/8B697371A1_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,9AEE3FC822_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,9AEE3FC822_8bit_lynEGFP_seg.tif,./9AEE3FC822/9AEE3FC822_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,C477F10711_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,C477F10711_8bit_lynEGFP_seg.tif,./C477F10711/C477F10711_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,D995B41047_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,D995B41047_8bit_lynEGFP_seg.tif,./D995B41047/D995B41047_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso,128F6F3122,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,128F6F3122_8bit_lynEGFP.tif; 128F6F3122_8bit_lysotrackerdeepred.tif,./128F6F3122/128F6F3122_8bit_lynEGFP.tif; ./128F6F3122/128F6F3122_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,17F755A430,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,17F755A430_8bit_lynEGFP.tif; 17F755A430_8bit_lysotrackerdeepred.tif,./17F755A430/17F755A430_8bit_lynEGFP.tif; ./17F755A430/17F755A430_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,2140A358CC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,2140A358CC_8bit_lynEGFP.tif; 2140A358CC_8bit_lysotrackerdeepred.tif,./2140A358CC/2140A358CC_8bit_lynEGFP.tif; ./2140A358CC/2140A358CC_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,23BA70245C,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,23BA70245C_8bit_lynEGFP.tif; 23BA70245C_8bit_lysotrackerdeepred.tif,./23BA70245C/23BA70245C_8bit_lynEGFP.tif; ./23BA70245C/23BA70245C_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,4CFD671A2E,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,4CFD671A2E_8bit_lynEGFP.tif; 4CFD671A2E_8bit_lysotrackerdeepred.tif,./4CFD671A2E/4CFD671A2E_8bit_lynEGFP.tif; ./4CFD671A2E/4CFD671A2E_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,5485505C8F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,5485505C8F_8bit_lynEGFP.tif; 5485505C8F_8bit_lysotrackerdeepred.tif,./5485505C8F/5485505C8F_8bit_lynEGFP.tif; ./5485505C8F/5485505C8F_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,63BC284B28,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,63BC284B28_8bit_lynEGFP.tif; 63BC284B28_8bit_lysotrackerdeepred.tif,./63BC284B28/63BC284B28_8bit_lynEGFP.tif; ./63BC284B28/63BC284B28_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,65B83F355D,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,65B83F355D_8bit_lynEGFP.tif; 65B83F355D_8bit_lysotrackerdeepred.tif,./65B83F355D/65B83F355D_8bit_lynEGFP.tif; ./65B83F355D/65B83F355D_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,69DCD8A8EA,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,69DCD8A8EA_8bit_lynEGFP.tif; 69DCD8A8EA_8bit_lysotrackerdeepred.tif,./69DCD8A8EA/69DCD8A8EA_8bit_lynEGFP.tif; ./69DCD8A8EA/69DCD8A8EA_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,6B76772EDD,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,6B76772EDD_8bit_lynEGFP.tif; 6B76772EDD_8bit_lysotrackerdeepred.tif,./6B76772EDD/6B76772EDD_8bit_lynEGFP.tif; ./6B76772EDD/6B76772EDD_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,72966B3C13,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,72966B3C13_8bit_lynEGFP.tif; 72966B3C13_8bit_lysotrackerdeepred.tif,./72966B3C13/72966B3C13_8bit_lynEGFP.tif; ./72966B3C13/72966B3C13_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,87AA6901DC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,87AA6901DC_8bit_lynEGFP.tif; 87AA6901DC_8bit_lysotrackerdeepred.tif,./87AA6901DC/87AA6901DC_8bit_lynEGFP.tif; ./87AA6901DC/87AA6901DC_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,8E0B101116,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,8E0B101116_8bit_lynEGFP.tif; 8E0B101116_8bit_lysotrackerdeepred.tif,./8E0B101116/8E0B101116_8bit_lynEGFP.tif; ./8E0B101116/8E0B101116_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,9134C9CCA6,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,9134C9CCA6_8bit_lynEGFP.tif; 9134C9CCA6_8bit_lysotrackerdeepred.tif,./9134C9CCA6/9134C9CCA6_8bit_lynEGFP.tif; ./9134C9CCA6/9134C9CCA6_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,91C50915A3,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,91C50915A3_8bit_lynEGFP.tif; 91C50915A3_8bit_lysotrackerdeepred.tif,./91C50915A3/91C50915A3_8bit_lynEGFP.tif; ./91C50915A3/91C50915A3_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,DA5B48D528,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,DA5B48D528_8bit_lynEGFP.tif; DA5B48D528_8bit_lysotrackerdeepred.tif,./DA5B48D528/DA5B48D528_8bit_lynEGFP.tif; ./DA5B48D528/DA5B48D528_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,E536464063,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E536464063_8bit_lynEGFP.tif; E536464063_8bit_lysotrackerdeepred.tif,./E536464063/E536464063_8bit_lynEGFP.tif; ./E536464063/E536464063_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,E5821032EA,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E5821032EA_8bit_lynEGFP.tif; E5821032EA_8bit_lysotrackerdeepred.tif,./E5821032EA/E5821032EA_8bit_lynEGFP.tif; ./E5821032EA/E5821032EA_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,E641CD81AC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E641CD81AC_8bit_lynEGFP.tif; E641CD81AC_8bit_lysotrackerdeepred.tif,./E641CD81AC/E641CD81AC_8bit_lynEGFP.tif; ./E641CD81AC/E641CD81AC_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,F6B5B972FB,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,F6B5B972FB_8bit_lynEGFP.tif; F6B5B972FB_8bit_lysotrackerdeepred.tif,./F6B5B972FB/F6B5B972FB_8bit_lynEGFP.tif; ./F6B5B972FB/F6B5B972FB_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso,FEE47C8063,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,FEE47C8063_8bit_lynEGFP.tif; FEE47C8063_8bit_lysotrackerdeepred.tif,./FEE47C8063/FEE47C8063_8bit_lynEGFP.tif; ./FEE47C8063/FEE47C8063_8bit_lysotrackerdeepred.tif,raw,lynEGFP:cell membranes; lysotrackerdeepred:lysosomes
membranes_lyso_seg,128F6F3122_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,128F6F3122_8bit_lynEGFP_seg.tif,./128F6F3122/128F6F3122_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,17F755A430_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,17F755A430_8bit_lynEGFP_seg.tif,./17F755A430/17F755A430_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,2140A358CC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,2140A358CC_8bit_lynEGFP_seg.tif,./2140A358CC/2140A358CC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,23BA70245C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,23BA70245C_8bit_lynEGFP_seg.tif,./23BA70245C/23BA70245C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,4CFD671A2E_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,4CFD671A2E_8bit_lynEGFP_seg.tif,./4CFD671A2E/4CFD671A2E_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,5485505C8F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,5485505C8F_8bit_lynEGFP_seg.tif,./5485505C8F/5485505C8F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,63BC284B28_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,63BC284B28_8bit_lynEGFP_seg.tif,./63BC284B28/63BC284B28_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,65B83F355D_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,65B83F355D_8bit_lynEGFP_seg.tif,./65B83F355D/65B83F355D_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,69DCD8A8EA_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,69DCD8A8EA_8bit_lynEGFP_seg.tif,./69DCD8A8EA/69DCD8A8EA_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,6B76772EDD_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,6B76772EDD_8bit_lynEGFP_seg.tif,./6B76772EDD/6B76772EDD_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,72966B3C13_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,72966B3C13_8bit_lynEGFP_seg.tif,./72966B3C13/72966B3C13_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,87AA6901DC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,87AA6901DC_8bit_lynEGFP_seg.tif,./87AA6901DC/87AA6901DC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,8E0B101116_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,8E0B101116_8bit_lynEGFP_seg.tif,./8E0B101116/8E0B101116_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,9134C9CCA6_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,9134C9CCA6_8bit_lynEGFP_seg.tif,./9134C9CCA6/9134C9CCA6_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,91C50915A3_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,91C50915A3_8bit_lynEGFP_seg.tif,./91C50915A3/91C50915A3_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,DA5B48D528_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,DA5B48D528_8bit_lynEGFP_seg.tif,./DA5B48D528/DA5B48D528_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,E536464063_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E536464063_8bit_lynEGFP_seg.tif,./E536464063/E536464063_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,E5821032EA_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E5821032EA_8bit_lynEGFP_seg.tif,./E5821032EA/E5821032EA_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,E641CD81AC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,E641CD81AC_8bit_lynEGFP_seg.tif,./E641CD81AC/E641CD81AC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,F6B5B972FB_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,F6B5B972FB_8bit_lynEGFP_seg.tif,./F6B5B972FB/F6B5B972FB_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_lyso_seg,FEE47C8063_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; lysotracker deep red staining,10.1016/j.devcel.2006.02.019; N/A,FEE47C8063_8bit_lynEGFP_seg.tif,./FEE47C8063/FEE47C8063_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
